DistanceType	StimClass	Comparison	reliabilityMeasure	nVoxels	ID	Distance
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss019	0.130393039303931
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss019	0.187518751875188
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss019	0.25989798979898
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss019	0.288712871287128
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss019	0.287116711671167
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss019	0.2202700270027
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss020	0.271143114311431
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss020	0.441344134413441
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss020	0.243768376837684
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss020	0.245112511251125
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss020	0.808676867686769
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss020	0.823030303030303
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss020	0.393603360336034
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss020	0.663354335433543
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss020	0.184086408640864
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss020	0.994419441944194
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss020	0.847908790879088
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss020	0.973789378937894
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss020	0.774929492949295
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss020	0.664362436243624
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss020	0.682964296429643
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss020	0.602364236423642
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss021	0.255781578157816
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss021	0.31991599159916
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss021	0.342022202220222
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss021	0.338697869786979
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss021	0.774617461746175
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss021	0.504722472247225
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss021	0.289360936093609
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss021	0.280516051605161
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss021	0.739297929792979
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss021	0.882232223222322
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss021	0.327872787278728
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss021	0.514275427542754
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss021	0.402112211221122
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss021	0.548862886288629
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss021	0.581794179417942
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss021	0.640612061206121
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss022	0.273603360336034
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss022	0.443948394839484
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss022	0.283708370837084
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss022	0.394563456345635
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss022	0.675859585958596
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss022	0.40970897089709
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss022	0.388598859885989
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss022	0.696693669366937
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss022	0.406564656465647
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss022	0.35991599159916
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss022	0.218853885388539
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss022	0.2795199519952
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss022	0.123732373237324
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss022	0.178109810981098
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss022	0.101422142214222
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss022	0.208760876087609
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss023	0.59012301230123
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss023	0.384818481848185
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss023	0.345622562256226
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss023	0.36025202520252
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss023	0.0552535253525355
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss023	0.105514551455146
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss023	0.0622502250225023
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss023	0.178469846984699
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss023	0.164968496849685
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss023	0.0897809780978099
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss023	0.145790579057906
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss023	0.185742574257426
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss023	0.280444044404441
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss023	0.156351635163517
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss023	0.210741074107411
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss023	0.46006600660066
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss024	0.507842784278428
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss024	0.523780378037804
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss024	0.364980498049805
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss024	0.62940294029403
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss024	0.55007500750075
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss024	0.481320132013201
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss024	0.547302730273027
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss024	0.536297629762976
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss024	0.464098409840984
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss024	0.478403840384038
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss024	0.59954395439544
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss024	0.278331833183318
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss024	0.983294329432943
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss024	0.274455445544555
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss024	0.69968196819682
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss024	0.279039903990399
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss025	0.100534053405341
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss025	0.165040504050405
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss025	0.182706270627063
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss025	0.111959195919592
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss025	0.252373237323732
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss025	0.476327632763276
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss025	0.30018601860186
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss025	0.157179717971797
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss025	0.523300330033003
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss025	0.455337533753375
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss025	0.416789678967897
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss025	0.337977797779778
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss025	0.274059405940594
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss025	0.146810681068107
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss025	0.293861386138614
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss025	0.163036303630363
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top100	ss026	0.191143114311431
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top100	ss026	0.21006900690069
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top100	ss026	0.196207620762076
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top100	ss026	0.155775577557756
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top100	ss026	0.285280528052805
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top100	ss026	0.442112211221122
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top100	ss026	0.230483048304831
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top100	ss026	0.185814581458146
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top100	ss026	0.407380738073807
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top100	ss026	0.286348634863486
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top100	ss026	0.337041704170417
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top100	ss026	0.25012901290129
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top100	ss026	0.511935193519352
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top100	ss026	0.944842484248425
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top100	ss026	0.511467146714672
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top100	ss026	0.258457845784579
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss001	0.260451537806152
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss001	0.430396217584871
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss001	0.125366037464151
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss001	0.084341809367238
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss001	0.221573494293977
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss001	0.126271609086436
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss001	0.383137148548594
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss001	0.0809614438457755
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss001	0.21674275497102
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss001	0.295443773775095
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss001	0.12347050988204
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss001	0.584034464137857
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss001	1.11140489361957
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss001	1.02632839331357
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss001	1.12278679514718
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss001	0.651509678038712
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss002	0.311990207960832
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss002	0.380621074484298
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss002	0.237023124092496
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss002	0.382111960447842
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss002	0.458353449413798
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss002	0.369826215304862
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss002	0.515250093000372
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss002	0.413124020496082
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss002	0.148442897771592
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss002	0.256232896931588
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss002	0.516905331621327
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss002	0.294632474529899
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss002	0.472559106236425
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss002	0.274259369037477
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss002	0.362183528734116
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss002	0.447377341509366
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss003	0.277454741818968
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss003	0.125258901035605
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss003	0.108649490597963
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss003	0.177415909663639
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss003	0.135771519086077
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss003	0.115993327973313
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss003	0.164709298837197
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss003	0.173343189372758
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss003	0.215823455293821
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss003	0.251671150684603
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss003	0.155770799083197
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss003	0.187868431473727
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss003	0.0971316525266108
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss003	0.184674402697611
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss003	0.123366829467319
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss003	0.0924324337297366
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss004	0.53972961491846
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss004	0.525817623270493
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss004	0.45145082980332
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss004	0.291531086124345
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss004	0.521183492733972
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss004	0.397371125484503
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss004	0.414471481885928
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss004	0.540561266245065
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss004	0.395526574106297
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss004	0.580456049824199
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss004	0.373389557558231
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss004	0.649520358081432
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss004	0.420902835611343
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss004	0.360065856263425
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss004	0.213193236772948
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss004	0.216474913899656
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss005	0.252168528674115
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss005	0.232732386929548
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss005	0.179985551942208
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss005	0.189176820707283
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss005	0.1609648998596
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss005	0.571131916527667
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss005	0.132952563810256
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss005	0.33834269737079
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss005	0.311110556442226
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss005	0.292509042036168
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss005	0.283067500270001
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss005	0.201643814575259
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss005	0.115725486901948
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss005	0.099764079056317
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss005	0.109505718022873
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss005	0.151112092448371
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss006	0.231758559034237
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss006	0.168657122628492
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss006	0.17700522002088
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss006	0.196919347677391
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss006	0.372493585974344
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss006	0.328585794343177
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss006	0.422814683258733
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss006	0.416279937119749
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss006	0.342886779547119
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss006	0.588916371665487
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss006	0.191888927555711
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss006	0.280452257809032
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss006	0.386182760731043
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss006	0.299141612566451
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss006	0.528183456733827
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss006	0.323944271777087
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss007	0.0517500630002528
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss007	0.0474621098484401
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss007	0.0514635978543925
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss007	0.0590419641678576
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss007	0.0818638474553904
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss007	0.090005064020257
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss007	0.0720204480817934
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss007	0.108220464881861
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss007	0.115342925371702
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss007	0.188785715142861
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss007	0.174937563750255
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss007	0.147480973923896
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss007	0.0844516338065362
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss007	0.100293041172165
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss007	0.0514302857211443
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss007	0.0939682478729922
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss008	0.214759963039853
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top500	ss008	0.090287497149989
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top500	ss008	0.128211488845957
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top500	ss008	0.160694466777868
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top500	ss008	0.0791627806511229
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top500	ss008	0.177341701366806
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top500	ss008	0.0642346249385003
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top500	ss008	0.0790491161964655
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top500	ss008	0.0902272089088366
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top500	ss008	0.277328885315543
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top500	ss008	0.0888325153300626
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top500	ss008	0.0587511790047168
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top500	ss008	0.0516388945555788
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top500	ss008	0.0758978075912303
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top500	ss008	0.0305448261793044
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top500	ss008	0.0565344341377366
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top500	ss009	0.130292681170725
